index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
36,7,7,"廣興國小 / 彰化縣 / 2年級 國語 / 111下 期末2 / 康軒",100299864991de7d2060.pdf,1002998649a50183d21b.pdf,https://www.tcool.cc/d/q/100299864991de7d2060.pdf,https://www.tcool.cc/d/a/1002998649a50183d21b.pdf,questions/Q_100299864991de7d2060.pdf,answers/A_1002998649a50183d21b.pdf
37,7,10,"桃子腳國小 / 新北市 / 2年級 國語 / 111下 期中1 / 康軒",20002561b2140ab5ff4b.pdf,20002561a2140ab5ff4b.pdf,https://www.tcool.cc/d/q/20002561b2140ab5ff4b.pdf,https://www.tcool.cc/d/a/20002561a2140ab5ff4b.pdf,questions/Q_20002561b2140ab5ff4b.pdf,answers/A_20002561a2140ab5ff4b.pdf
38,8,1,"安和國小 / 新北市 / 2年級 國語 / 111下 期中1 / 康軒",20001999b2110d862326.pdf,20001999a2110d862326.pdf,https://www.tcool.cc/d/q/20001999b2110d862326.pdf,https://www.tcool.cc/d/a/20001999a2110d862326.pdf,questions/Q_20001999b2110d862326.pdf,answers/A_20001999a2110d862326.pdf
39,8,2,"田中國小 / 彰化縣 / 2年級 國語 / 111下 期中1 / 康軒",10029556452211fd7a32.pdf,10029556452211fd845d.pdf,https://www.tcool.cc/d/q/10029556452211fd7a32.pdf,https://www.tcool.cc/d/a/10029556452211fd845d.pdf,questions/Q_10029556452211fd7a32.pdf,answers/A_10029556452211fd845d.pdf
40,8,3,"三民國小 / 彰化縣 / 2年級 國語 / 111下 期中1 / 康軒",1002865644b692a9226a.pdf,1002865644b692a924da.pdf,https://www.tcool.cc/d/q/1002865644b692a9226a.pdf,https://www.tcool.cc/d/a/1002865644b692a924da.pdf,questions/Q_1002865644b692a9226a.pdf,answers/A_1002865644b692a924da.pdf
41,8,4,"廣興國小 / 彰化縣 / 2年級 國語 / 111下 期中1 / 康軒",10029986445e1ea679ec.pdf,10029986445e1ea67d17.pdf,https://www.tcool.cc/d/q/10029986445e1ea679ec.pdf,https://www.tcool.cc/d/a/10029986445e1ea67d17.pdf,questions/Q_10029986445e1ea679ec.pdf,answers/A_10029986445e1ea67d17.pdf
42,8,5,"桃子腳國小 / 新北市 / 2年級 國語 / 111上 期末2 / 康軒",20002560b211502f5214.pdf,20002560a211502f5214.pdf,https://www.tcool.cc/d/q/20002560b211502f5214.pdf,https://www.tcool.cc/d/a/20002560a211502f5214.pdf,questions/Q_20002560b211502f5214.pdf,answers/A_20002560a211502f5214.pdf
43,8,6,"成功國小 / 彰化縣 / 2年級 國語 / 111上 期中2 / 康軒",1002989638e9bb4bbca0.pdf,1002989638e9bb4bc436.pdf,https://www.tcool.cc/d/q/1002989638e9bb4bbca0.pdf,https://www.tcool.cc/d/a/1002989638e9bb4bc436.pdf,questions/Q_1002989638e9bb4bbca0.pdf,answers/A_1002989638e9bb4bc436.pdf
44,8,7,"桃子腳國小 / 新北市 / 2年級 國語 / 111上 期中1 / 康軒",20002559b1241193bcd0.pdf,20002559a1241193bcd0.pdf,https://www.tcool.cc/d/q/20002559b1241193bcd0.pdf,https://www.tcool.cc/d/a/20002559a1241193bcd0.pdf,questions/Q_20002559b1241193bcd0.pdf,answers/A_20002559a1241193bcd0.pdf
45,8,8,"安和國小 / 新北市 / 2年級 國語 / 111上 期中1 / 康軒",20001998b124178ed56e.pdf,20001998a124178ed56e.pdf,https://www.tcool.cc/d/q/20001998b124178ed56e.pdf,https://www.tcool.cc/d/a/20001998a124178ed56e.pdf,questions/Q_20001998b124178ed56e.pdf,answers/A_20001998a124178ed56e.pdf
